"gene","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"EXD3","OK",0.124509740358395,1.15273424552642,0.00214277225393627,"EXD3",0.188194392399763
"RECK","OK",0.124601040889163,1.15228961795752,0.00214322459664483,"RECK",0.188285558306486
"ACO2","OK",0.124581557316736,1.15238448255096,0.00214428459508612,"ACO2",0.188285558306486
"MMGT1","OK",0.124599278438486,1.15229819881999,0.0021439595249934,"MMGT1",0.188285558306486
"CXCL3","OK",0.124915419081863,1.15076035664407,0.00210481901623471,"CXCL3",0.188744972222326
"ENSG00000223598","OK",0.124933677050959,1.15067162524429,0.0021225807827722,"ENSG00000223598",0.188756914689124
"ACKR3","OK",0.124992884129578,1.15038394870185,0.00210522078929058,"ACKR3",0.188830718296363
"ZNF416","OK",0.125020467306997,1.15024995950804,0.00213791914997407,"ZNF416",0.188856738399615
"ENSG00000290110","OK",0.125062420058455,1.15004620765241,0.00213369160076333,"ENSG00000290110",0.18890445916527
"RSPRY1","OK",0.125164572815283,1.14955028208945,0.00213877238453521,"RSPRY1",0.189043095478261
"ZNF551","OK",0.125299457560124,1.14889588388165,0.00213605884292688,"ZNF551",0.189231141688432
"SLC35F5","OK",0.125354142001871,1.14863072045647,0.00213688815000084,"SLC35F5",0.189283389305163
"ERBB3","OK",0.125354819477852,1.14862743589965,0.00211958869222765,"ERBB3",0.189283389305163
"ARMH4","OK",0.125375932994895,1.14852507900265,0.00213657953482286,"ARMH4",0.189299590731899
"ENSG00000289050","OK",0.125504646919557,1.14790134274168,0.00209118458822399,"ENSG00000289050",0.189478237129899
"AURKA","OK",0.125535641385684,1.147751213011,0.00213066384675606,"AURKA",0.189509336076599
"NIPA2","OK",0.125565208999636,1.14760801871485,0.0021351931931804,"NIPA2",0.189534037107928
"IGSF1","OK",0.125572797596794,1.14757127135889,0.00202787001135808,"IGSF1",0.189534037107928
"ENSG00000275494","OK",0.125586524093277,1.14750480550617,0.0021229733220173,"ENSG00000275494",0.189539062357847
"ENSG00000283696","OK",0.125711582822493,1.14689948482446,0.0021314390568122,"ENSG00000283696",0.189712098911759
"CCR3","OK",0.125794965940526,1.14649611963736,0.00207027685062517,"CCR3",0.189822219112307
"NPRL3","OK",0.125831719185026,1.14631838532028,0.00213232482608437,"NPRL3",0.189861963312616
"FOXRED1","OK",0.125948497887127,1.14575389758507,0.00213097637134807,"FOXRED1",0.190022437845099
"ACAT2","OK",0.126115245410617,1.14494850161639,0.00212984111773532,"ACAT2",0.190245019575867
"ENSG00000257735","OK",0.126116898605286,1.14494052035013,0.00207782870070538,"ENSG00000257735",0.190245019575867
"HMGB1P1","OK",0.126135984668391,1.14484838224688,0.00209454916319297,"HMGB1P1",0.190258067226937
"LINC03015","OK",0.126181885731492,1.14462683432747,0.0021182355077829,"LINC03015",0.190311555959717
"ZNF587B","OK",0.126287593853457,1.14411683280738,0.00212769503112169,"ZNF587B",0.190455231299514
"ENSG00000288612","OK",0.126393353922305,1.14360687829555,0.00212098330171817,"ENSG00000288612",0.190598961204699
"CCDC142","OK",0.126474638503734,1.1432151418627,0.00212613904084857,"CCDC142",0.190679101199505
"LRRC1","OK",0.126458483236863,1.14329298529869,0.00212299261062611,"LRRC1",0.190679101199505
"ABAT","OK",0.126477876670566,1.14319953973303,0.00212633755659727,"ABAT",0.190679101199505
"ENSG00000249456","OK",0.12654652237025,1.14286885660161,0.00212554799257346,"ENSG00000249456",0.190766815745444
"ENSG00000286803","OK",0.126643374860257,1.14240250690225,0.00212345476909228,"ENSG00000286803",0.190881250409466
"LINC01260","OK",0.126642635526702,1.14240606589017,0.00211901230433211,"LINC01260",0.190881250409466
"DGUOK-AS1","OK",0.12669926156644,1.14213352255785,0.00212008434127362,"DGUOK-AS1",0.190949697284739
"USP37","OK",0.126711593724679,1.14207417864944,0.00212461696260765,"USP37",0.190952496784402
"EML4-AS1","OK",0.126895765791245,1.14118839743198,0.00212027817557874,"EML4-AS1",0.191214234615176
"TPCN2","OK",0.126967655598758,1.14084288405045,0.00212069391877683,"TPCN2",0.191306749447505
"TP53","OK",0.127047834879984,1.14045769077861,0.00212112689930866,"TP53",0.191411738005133
"KCNH8","OK",0.127073235650426,1.14033569696338,0.00208603570285836,"KCNH8",0.191434186092658
"SLC25A53","OK",0.127257416021801,1.1394516299541,0.00211937163943976,"SLC25A53",0.19169581012043
"ENSG00000290948","OK",0.127452967238844,1.13851395650901,0.0021161641487102,"ENSG00000290948",0.191974518116511
"RBM4","OK",0.12754490695086,1.13807344883531,0.00211719276496667,"RBM4",0.192097129355104
"TMEM19","OK",0.127649121145886,1.13757439772347,0.00211539618973275,"TMEM19",0.192238205575341
"ABCD1","OK",0.127741106370175,1.13713414283222,0.0021111674108303,"ABCD1",0.19236084331144
"NKIRAS1","OK",0.127818349490041,1.13676461601093,0.00211379204825192,"NKIRAS1",0.192461263005158
"KCNC4","OK",0.128094233814333,1.13544606611488,0.00210918579222197,"KCNC4",0.192860743511338
"KIF23","OK",0.128228087729166,1.13480704104151,0.00210809616592979,"KIF23",0.193046332422389
"ASPSCR1","OK",0.128264065561638,1.1346353601248,0.00211011838747622,"ASPSCR1",0.193084551212937
"ENSG00000283360","OK",0.128522039261624,1.13340532595774,0.00209919771148532,"ENSG00000283360",0.193456921454827
"PGGT1B","OK",0.128639039759183,1.13284802537038,0.00210698920621349,"PGGT1B",0.193613722206477
"CPSF4","OK",0.128647450196767,1.13280797805347,0.00210650062580939,"CPSF4",0.193613722206477
"FAM110C","OK",0.128690659479752,1.13260226045801,0.00208629126045187,"FAM110C",0.193662763935602
"TNFRSF10A-DT.1","OK",0.129049765155111,1.13089442444283,0.00209655597871271,"TNFRSF10A-DT.1",0.194187141459155
"ATG2B","OK",0.129199163960423,1.13018488381453,0.0021019733080706,"ATG2B",0.194395902855605
"PSMD12","OK",0.129239563926052,1.12999310972978,0.0021017963721801,"PSMD12",0.194440641278528
"SCAMP4","OK",0.129259407040666,1.12989893191761,0.00210136126023215,"SCAMP4",0.194454447132475
"RFLNA","OK",0.129436127959216,1.12906063481739,0.00208577530666464,"RFLNA",0.194704234070179
"VPS39-DT","OK",0.12946569249821,1.12892046929844,0.00208957076087095,"VPS39-DT",0.19473263813881
"OXSM","OK",0.12955181975021,1.12851226624616,0.00209843847349297,"OXSM",0.194830034156602
"WDR5B","OK",0.129550439727784,1.12851880542724,0.00209678414676406,"WDR5B",0.194830034156602
"TRBJ1-2","OK",0.1297312684625,1.12766236644347,0.00208309474144673,"TRBJ1-2",0.195083809623968
"ZKSCAN5","OK",0.12987438920716,1.12698510554496,0.00209508924614582,"ZKSCAN5",0.195282919436368
"TFPT","OK",0.129886321232929,1.1269286654127,0.00209561209237399,"TFPT",0.195284753490828
"CCDC150","OK",0.129917171767567,1.1267827547538,0.00208710531223666,"CCDC150",0.195315028972683
"PHAX","OK",0.12993078241105,1.12671838949327,0.00209557477530402,"PHAX",0.195319383471052
"ENSG00000271746","OK",0.1300530769503,1.12614026314853,0.00206439402439229,"ENSG00000271746",0.195487103628296
"DCAF1","OK",0.130191360887935,1.12548700277315,0.00209306162340173,"DCAF1",0.19567882834422
"ENSG00000264513","OK",0.130263796188786,1.12514500632608,0.00207585575866556,"ENSG00000264513",0.195771558493122
"ENSG00000272941","OK",0.13028219835314,1.1250581432018,0.00208092106218231,"ENSG00000272941",0.195783074435558
"ETAA1","OK",0.13040339847332,1.12448625824506,0.00208986432179415,"ETAA1",0.195949056558575
"ANKRD42","OK",0.130429662920595,1.12436237745084,0.00209056620261961,"ANKRD42",0.195972369161992
"ENSG00000270640","OK",0.130454167650322,1.12424681222539,0.00206008747394547,"ENSG00000270640",0.195993034140874
"ENSG00000234425","OK",0.130506308097833,1.12400096586665,0.00208757641787726,"ENSG00000234425",0.196055211917881
"VAMP3","OK",0.130537765310446,1.12385267545755,0.00209000267313891,"VAMP3",0.196086310284231
"ACSL3","OK",0.130605840258314,1.12353185233319,0.00208951964106032,"ACSL3",0.196172404046227
"FBXO8","OK",0.130688984768786,1.12314016628935,0.00208852073609935,"FBXO8",0.196272603056095
"STKLD1","OK",0.130694082748104,1.12311615578982,0.00203061135113902,"STKLD1",0.196272603056095
"CCT6B","OK",0.130722709821879,1.12298133981709,0.00208581093274743,"CCT6B",0.196299423398094
"INO80B","OK",0.130914766068744,1.12207739989619,0.00208661854476005,"INO80B",0.196571632108822
"ENSG00000258035","OK",0.130933268631807,1.12199036337492,0.002072109758448,"ENSG00000258035",0.196583222463996
"GRK4","OK",0.130958833508554,1.1218701195358,0.00208485345543848,"GRK4",0.196605413395449
"LIN9","OK",0.131009155755956,1.12163347732182,0.00208442852670628,"LIN9",0.196664765269357
"NKIRAS2","OK",0.13105957567186,1.12139643879531,0.00208512270353067,"NKIRAS2",0.196711097931602
"PAK4","OK",0.131061601507254,1.12138691607708,0.00208470018536102,"PAK4",0.196711097931602
"ENSG00000253632","OK",0.131130460540958,1.12106329515868,0.00206563516536089,"ENSG00000253632",0.196782046070273
"ZNF674","OK",0.131120431923868,1.12111041994538,0.00208034057391964,"ZNF674",0.196782046070273
"ENSG00000288935","OK",0.131249305012126,1.12050503070964,0.00207184336795705,"ENSG00000288935",0.196944178975312
"CPA6","OK",0.131318989447183,1.1201778547969,0.00206461003997876,"CPA6",0.197032524907173
"ENSG00000228863","OK",0.131340411979156,1.12007729780094,0.00207887754986017,"ENSG00000228863",0.197048449541603
"DDHD1-DT","OK",0.131708192633732,1.11835270486128,0.00206857556595804,"DDHD1-DT",0.197583965743329
"C12orf4","OK",0.131763564436884,1.11809334399592,0.00207867658374072,"C12orf4",0.197634505486621
"ENSG00000188897","OK",0.131756679872645,1.11812558711828,0.00207803228524371,"ENSG00000188897",0.197634505486621
"RNLS","OK",0.131779180938072,1.11802021008658,0.00207578078444772,"RNLS",0.197641667503172
"ARHGEF35-AS1","OK",0.131835769529637,1.11775524914552,0.00207185917123406,"ARHGEF35-AS1",0.19771027299484
"THUMPD1","OK",0.131860069447703,1.11764149535991,0.00207838175728986,"THUMPD1",0.197730448797534
"DDX28","OK",0.131963754069542,1.11715628502353,0.00207684945548408,"DDX28",0.197856137870365
"FGF18","OK",0.131965594095764,1.11714767667381,0.0020508408410771,"FGF18",0.197856137870365
"ENSG00000261468","OK",0.132025423679856,1.11686781598456,0.00205880330605345,"ENSG00000261468",0.197913286216904
"LTB4R2","OK",0.132020587180896,1.1168904360899,0.00206885308467956,"LTB4R2",0.197913286216904
"ILRUN-AS1","OK",0.132130467843192,1.1163766697015,0.00207478448424784,"ILRUN-AS1",0.198054467092697
"INTS15","OK",0.132489478149806,1.11470010434616,0.0020724736946797,"INTS15",0.198576271205373
"MAGEE1","OK",0.132572554908372,1.11431258502435,0.00206893741595673,"MAGEE1",0.198684452152221
"ABLIM2","OK",0.132714810153274,1.11364941042445,0.00206715104481494,"ABLIM2",0.198881297911564
"SH3RF1","OK",0.132737273962226,1.11354473197401,0.00201581503039262,"SH3RF1",0.198898611238812
"MALINC1","OK",0.132849499654989,1.1130219573767,0.00206482701488582,"MALINC1",0.199050413307343
"ZNF43","OK",0.133371978795894,1.1105921166728,0.00206447482266088,"ZNF43",0.199816828850193
"ENSG00000267605","OK",0.133426012217035,1.11034120288657,0.00205898435853215,"ENSG00000267605",0.199881354484061
"ATRIP","OK",0.133466518977367,1.11015314838734,0.00206350889477605,"ATRIP",0.199925607309565
"TH2LCRR","OK",0.133478722259281,1.1100965017843,0.00205589433326865,"TH2LCRR",0.199927459270946
"ENSG00000266368","OK",0.133500842693901,1.1099938296763,0.00200669347433407,"ENSG00000266368",0.199944163844053
"ENSG00000258926","OK",0.133568868820311,1.10967815936733,0.00205950624480857,"ENSG00000258926",0.200029612962644
"RBM38-AS1","OK",0.133702275031081,1.10905941836365,0.00206093635373699,"RBM38-AS1",0.200212951685281
"SETD6","OK",0.133912441776099,1.10808552070603,0.00205942828039835,"SETD6",0.200511196187128
"LARP4","OK",0.133993896882313,1.10770834604809,0.00205945442226514,"LARP4",0.20060020860348
"ENSG00000224905","OK",0.133992697153609,1.10771390020118,0.00205646183290983,"ENSG00000224905",0.20060020860348
"SLFNL1-AS1","OK",0.134020368446254,1.10758580443724,0.00205214979841739,"SLFNL1-AS1",0.200623363177468
"EOLA1","OK",0.134054077463829,1.10742978342763,0.00205844744694803,"EOLA1",0.200657347250645
"UBR3","OK",0.134070994224677,1.10735149494936,0.00205883699804058,"UBR3",0.200666192505407
"FRAS1","OK",0.13415790020113,1.10694941280809,0.00204556169644908,"FRAS1",0.200779781681849
"EBLN2","OK",0.134313258317237,1.10623107324249,0.00204709784300037,"EBLN2",0.200995788796851
"SNHG22","OK",0.134339879500284,1.10610804040007,0.00205522812160788,"SNHG22",0.201019125280324
"FLJ12825","OK",0.134483872078851,1.10544285223311,0.00200923084090518,"FLJ12825",0.201218071897362
"ZNF185","OK",0.134551709473542,1.10512964001866,0.0020371063533707,"ZNF185",0.201303049955082
"ENSG00000268129","OK",0.134835835874222,1.10381897559961,0.00201341739385103,"ENSG00000268129",0.20171157787519
"USF3","OK",0.134969834565798,1.10320150220064,0.00205084440256043,"USF3",0.20189546928157
"ENSG00000289043","OK",0.135158445462048,1.10233308476029,0.00204673040044359,"ENSG00000289043",0.202161015816634
"BEND3","OK",0.135318776378257,1.10159552943621,0.0020435112470516,"BEND3",0.202384222936715
"C2CD2L","OK",0.13540219645439,1.10121201676201,0.0020462033472719,"C2CD2L",0.202492374188969
"DDHD2","OK",0.135555445947905,1.10050789442192,0.00204570918217503,"DDHD2",0.202704928195416
"INO80D-AS1","OK",0.135632755415609,1.10015289418797,0.00204400468742733,"INO80D-AS1",0.202803898558608
"PSPH","OK",0.135807307048729,1.09935187350339,0.00204026787634428,"PSPH",0.203031589921136
"TCEAL2","OK",0.13580413719508,1.09936641373231,0.00197267597729842,"TCEAL2",0.203031589921136
"ENSG00000272918","OK",0.135819828758397,1.09929443825806,0.00204157557952466,"ENSG00000272918",0.203033659554373
"ZDHHC6","OK",0.135857520908501,1.09912157177803,0.00204319729570183,"ZDHHC6",0.203073352423907
"ERCC6L2","OK",0.135979404582308,1.09856280470327,0.00204196831730573,"ERCC6L2",0.203238873947321
"LINC02725","OK",0.136153953490401,1.09776319439647,0.00201990609666286,"LINC02725",0.203483076908511
"TRABD-AS1","OK",0.136303248533369,1.09707982878513,0.00203790011328639,"TRABD-AS1",0.203689500841325
"ENO1-AS1","OK",0.136483652154768,1.09625475337958,0.00202983032930261,"ENO1-AS1",0.203942375309953
"LOXL1-AS1","OK",0.136505745237503,1.09615376201828,0.00203552357572968,"LOXL1-AS1",0.203944090669391
"TMEM191B","OK",0.136507174676243,1.09614722818783,0.00203283704470405,"TMEM191B",0.203944090669391
"TSTD2","OK",0.136957667941982,1.0940903920397,0.00203351497477123,"TSTD2",0.204600367662241
"ZNF169","OK",0.137007150870828,1.09386474776967,0.0020323910298457,"ZNF169",0.204657518877023
"ENSG00000290111","OK",0.137137182793538,1.09327206195327,0.00202104811766012,"ENSG00000290111",0.204834972742826
"WDSUB1","OK",0.137246094490458,1.09277593755555,0.00203032547665358,"WDSUB1",0.204980853888338
"RDH13","OK",0.137303824325265,1.09251307043846,0.00202913231689119,"RDH13",0.205050275862176
"MTFMT","OK",0.13732252699714,1.09242792585252,0.00203018028641502,"MTFMT",0.205061407860244
"C12orf29","OK",0.137507605645927,1.09158577524111,0.00202877529834236,"C12orf29",0.205320964118703
"LSS","OK",0.137549814538675,1.09139382341182,0.00202774892074516,"LSS",0.205367167816548
"PARPBP","OK",0.137565263161768,1.09132357832837,0.00202611040536465,"PARPBP",0.205373413106136
"FAM157D","OK",0.137599435670108,1.09116821463032,0.00202362437094948,"FAM157D",0.205407608275964
"GTPBP8","OK",0.137658024849037,1.09090190296367,0.0020275372212466,"GTPBP8",0.205478243920244
"TTC36-AS1","OK",0.137754267783185,1.09046460750548,0.00202177317164537,"TTC36-AS1",0.205605068092964
"GEMIN2","OK",0.138074542533227,1.08901088627105,0.0020234139216787,"GEMIN2",0.206066222708205
"RFPL3S","OK",0.138191891116424,1.08847881893282,0.00200354210578883,"RFPL3S",0.206224474054715
"NDOR1","OK",0.138309436696902,1.08794616713496,0.00202131245812646,"NDOR1",0.206382993450481
"ENSG00000288937","OK",0.138361831378046,1.08770884274144,0.0020155784135753,"ENSG00000288937",0.206444277788654
"PPFIA1","OK",0.138496202725379,1.0871004806831,0.0020204277137675,"PPFIA1",0.206627856263496
"ORC6","OK",0.138577640644277,1.08673196879546,0.002017086605261,"ORC6",0.206732437720554
"ENSG00000267512","OK",0.13872687586813,1.0860570524228,0.00199293530582411,"ENSG00000267512",0.206938134937895
"DHX37","OK",0.138825793732141,1.08560996882919,0.00201682748692767,"DHX37",0.20706874650114
"GUSBP1","OK",0.138853482369815,1.08548486209263,0.00201704392572004,"GUSBP1",0.207076287060727
"ZDHHC9","OK",0.138853567363155,1.0854844780898,0.00201423812086356,"ZDHHC9",0.207076287060727
"ENSG00000285696","OK",0.138893665235148,1.08530333237471,0.00201165506444357,"ENSG00000285696",0.207107426127919
"SLC24A1","OK",0.138897169053205,1.08528750525583,0.00201459563601688,"SLC24A1",0.207107426127919
"XIAP","OK",0.138936516535944,1.08510978715609,0.00201658659125039,"XIAP",0.207149153222397
"ENSG00000241525","OK",0.138980244424679,1.08491232457308,0.00200879976045285,"ENSG00000241525",0.207197403979546
"QRICH1","OK",0.13901007803043,1.08477762885252,0.00201607109369212,"QRICH1",0.20722493437687
"BSDC1","OK",0.139133293579914,1.08422153145345,0.00201494604618907,"BSDC1",0.20738921303761
"TNFAIP1","OK",0.139143031522929,1.08417759638678,0.00201430980584346,"TNFAIP1",0.20738921303761
"ENSG00000289059","OK",0.139172066677844,1.08404660973892,0.00200197171126796,"ENSG00000289059",0.207415531028212
"POC1A","OK",0.139191986531354,1.08395675581757,0.00200870682062795,"POC1A",0.20742826080819
"TARS1-DT","OK",0.139248224166908,1.08370312787283,0.00199989603007099,"TARS1-DT",0.207495105980279
"GOLGA1","OK",0.139310227731076,1.0834235767534,0.00201311665300483,"GOLGA1",0.207553567467924
"POU5F2","OK",0.139309503606835,1.08342684107293,0.00199805080780888,"POU5F2",0.207553567467924
"SPIN2B","OK",0.139440396278401,1.0828369702436,0.00201061533854718,"SPIN2B",0.207730524160763
"SCAT1","OK",0.139603418373804,1.08210283386005,0.00200719169990437,"SCAT1",0.207956391318389
"YY1AP1","OK",0.139624835253784,1.08200643069418,0.00201080471417665,"YY1AP1",0.207961394060678
"STAU1","OK",0.139629592062683,1.08198502037625,0.00201080727518459,"STAU1",0.207961394060678
"ARRDC1","OK",0.139680214810096,1.08175719894845,0.0020102216979344,"ARRDC1",0.208002803135766
"ENSG00000227705","OK",0.139672929994241,1.0817899799047,0.00192634067200733,"ENSG00000227705",0.208002803135766
"C17orf100","OK",0.139709929051456,1.08162349981844,0.00199335386846661,"C17orf100",0.208030058532063
"C6orf136","OK",0.139736402517151,1.08150439883208,0.00200968043025284,"C6orf136",0.208052484309675
"ENSG00000265334","OK",0.140008700464169,1.08028025190729,0.0019985879396983,"ENSG00000265334",0.208440882765358
"L1CAM","OK",0.140052580058141,1.08008313752876,0.00199328960403416,"L1CAM",0.208489182954427
"C1RL-AS1","OK",0.140130105270223,1.07973498401195,0.00200394774334847,"C1RL-AS1",0.208587557693815
"TGFBI","OK",0.140247779528676,1.07920677740508,0.00198849028322199,"TGFBI",0.20874567446177
"MTO1","OK",0.140335996572523,1.07881099332718,0.00200453839707768,"MTO1",0.208859924689125
"CACNA1C","OK",0.140359516027211,1.07870550227357,0.00200331479916562,"CACNA1C",0.208877875687841
"IBTK","OK",0.140403869497451,1.0785065977376,0.00200396485720244,"IBTK",0.208926825641868
"ENSG00000285668","OK",0.140511680063593,1.07802329567378,0.00196513385015572,"ENSG00000285668",0.209070186709052
"LDHAL6A","OK",0.140563948313508,1.07778907387723,0.00199669824041254,"LDHAL6A",0.209130888578736
"NUP43","OK",0.140754183001686,1.07693710273875,0.00200021052024108,"NUP43",0.209396830106148
"UBA6-DT","OK",0.140831544129358,1.07659086235054,0.00199959484130093,"UBA6-DT",0.209494822478841
"CC2D2B","OK",0.140963637498027,1.07599995842181,0.00198258096114403,"CC2D2B",0.209674209496495
"ST7L","OK",0.141079131806364,1.07548361609056,0.00199762907449572,"ST7L",0.209828879238804
"ENSG00000288772","OK",0.141232361518705,1.07479901170241,0.0019910887485196,"ENSG00000288772",0.21003964353777
"AKAP7","OK",0.141456851363802,1.073796937765,0.00199383466373668,"AKAP7",0.21035634230868
"ENSG00000290100","OK",0.141488997483035,1.07365353270568,0.00199295233308997,"ENSG00000290100",0.210376557583739
"MSANTD4","OK",0.141493525646419,1.07363333417087,0.00199426975034548,"MSANTD4",0.210376557583739
"CASC19","OK",0.141715514490834,1.07264365702703,0.00198811724930149,"CASC19",0.210672252235824
"ENSG00000277597","OK",0.141709121730498,1.072672142726,0.00198494746349507,"ENSG00000277597",0.210672252235824
"ZNF230","OK",0.141806259273317,1.07223939836504,0.0019912690039367,"ZNF230",0.210789963026139
"HM13-AS1","OK",0.141863143914548,1.07198607247302,0.00197661958027388,"HM13-AS1",0.210857326829369
"ENSG00000277324","OK",0.141895616781853,1.07184149102551,0.00197641764940102,"ENSG00000277324",0.210888398331419
"THAP9","OK",0.141916700513354,1.0717476302993,0.00198856587121081,"THAP9",0.21090253936239
"ENSG00000263393","OK",0.141950684813015,1.07159635859167,0.00198043513054241,"ENSG00000263393",0.210935848071508
"MAP3K20-AS1","OK",0.142039671367798,1.07120037568265,0.00198117212324756,"MAP3K20-AS1",0.211050876928435
"ZMYND19","OK",0.142210578716864,1.07044032263446,0.0019885762992006,"ZMYND19",0.211287599837688
"QSER1","OK",0.142377953921469,1.06969657647011,0.00198682956671694,"QSER1",0.211519036752373
"ENSG00000250057","OK",0.142471435472965,1.06928144054024,0.00197386620905133,"ENSG00000250057",0.211617028431984
"SMIM10L1","OK",0.142478738725956,1.06924901577594,0.00198650885615361,"SMIM10L1",0.211617028431984
"SERPINA1","OK",0.14246921379662,1.06929130449548,0.00193717410626701,"SERPINA1",0.211617028431984
"PRR34-AS1","OK",0.142517197639194,1.06907828558633,0.00198439269753145,"PRR34-AS1",0.211656905332995
"TUG1","OK",0.142615671822372,1.0686412723168,0.00198495255306142,"TUG1",0.211785899097575
"CPT1B","OK",0.142655267492372,1.06846561034555,0.00198086569027271,"CPT1B",0.211827443706601
"MDM1","OK",0.142681767114765,1.06834806600808,0.0019840878648358,"MDM1",0.211849536936159
"GGCX","OK",0.142855822692824,1.06757637451945,0.00198303277400253,"GGCX",0.212090695308264
"KCNC3","OK",0.142877963611647,1.06747825628311,0.00195438407225381,"KCNC3",0.21210629288602
"TRPM7","OK",0.14296432268947,1.06709565126203,0.00198255698413003,"TRPM7",0.212199935078084
"RNF185","OK",0.142955948132463,1.06713274703666,0.0019821439823574,"RNF185",0.212199935078084
"RABGAP1L-AS1","OK",0.143216342569139,1.06597999513874,0.00196861688262893,"RABGAP1L-AS1",0.212539394744008
"PARP3","OK",0.143208696602825,1.06601382322689,0.00197858438515362,"PARP3",0.212539394744008
"TARDBP","OK",0.143252790762054,1.06581875397566,0.00198008299961171,"TARDBP",0.212576180349389
"ACOT13","OK",0.143362926129623,1.06533170044427,0.00197835247524771,"ACOT13",0.212704984401647
"TRMT2B","OK",0.143362889493235,1.06533186241998,0.00197820794092784,"TRMT2B",0.212704984401647
"ULK2","OK",0.143472199986946,1.06484870641761,0.00197519954147601,"ULK2",0.212849788880373
"EDRF1","OK",0.143551901865614,1.06449657811425,0.00197745986825998,"EDRF1",0.212950701522511
"ZBED2","OK",0.143636202812208,1.06412427439603,0.00196941768387485,"ZBED2",0.213054610449949
"ADIRF-AS1","OK",0.143645321834357,1.06408401030929,0.0019583512864883,"ADIRF-AS1",0.213054610449949
"HOMEZ","OK",0.143740609827924,1.0636633793077,0.00197475768068028,"HOMEZ",0.213178597230968
"ENSG00000231873","OK",0.143795201929049,1.06342247747498,0.00197338108546311,"ENSG00000231873",0.213242213549708
"HSD17B7","OK",0.143825947512947,1.06328683175798,0.00197495605360047,"HSD17B7",0.21327045901749
"P3H1","OK",0.144031173067755,1.06238190264134,0.001973076086658,"P3H1",0.213522670978708
"RPP14","OK",0.144029878611454,1.0623876077383,0.00197249365320834,"RPP14",0.213522670978708
"RNF212","OK",0.144028508147562,1.06239364786354,0.00195933832247492,"RNF212",0.213522670978708
"TMEM150A","OK",0.144128461230872,1.06195322045288,0.00197195587511542,"TMEM150A",0.213649524169686
"C14orf39","OK",0.144143988390469,1.06188482097036,0.00196995851018182,"C14orf39",0.213655167766343
"COPS8","OK",0.144247381011707,1.06142948748431,0.00197179651573403,"COPS8",0.213791037060441
"C1orf198","OK",0.144369948077381,1.06088999606185,0.00196939052742916,"C1orf198",0.213955300662601
"C2orf68","OK",0.144458687653671,1.06049959240287,0.00196943789231762,"C2orf68",0.214058543312675
"ENSG00000289982","OK",0.14447483910692,1.06042855258125,0.00195713902506786,"ENSG00000289982",0.214058543312675
"FLYWCH1","OK",0.14446495844484,1.06047201060299,0.00196886744027903,"FLYWCH1",0.214058543312675
"ENSG00000250075","OK",0.144729713976319,1.05930823021847,0.00196568907572383,"ENSG00000250075",0.214418747321276
"PLA2G10","OK",0.14481304238058,1.05894224199961,0.00195367484480766,"PLA2G10",0.214524765366323
"AZIN2","OK",0.14489472005308,1.05858364159333,0.00196298971681525,"AZIN2",0.21461088288655
"SGCB","OK",0.144884739515534,1.05862745318082,0.00196566153854852,"SGCB",0.21461088288655
"ENSG00000288741","OK",0.145011652157872,1.05807049575528,0.00195801177993078,"ENSG00000288741",0.21473770065829
"DIS3","OK",0.145022595186479,1.05802248753179,0.00196523713655514,"DIS3",0.21473770065829
"ZNF449","OK",0.145023749319339,1.05801742437106,0.00196360998934129,"ZNF449",0.21473770065829
"LARS2-AS1","OK",0.145027458612444,1.05800115195056,0.00193180206353279,"LARS2-AS1",0.21473770065829
"AACS","OK",0.145039820597566,1.05794692277203,0.00196426409345335,"AACS",0.214738563265949
"ENSG00000260267","OK",0.145091511185944,1.05772020177408,0.00196058343244256,"ENSG00000260267",0.214797648929654
"STAG3","OK",0.145138132427756,1.05751576214879,0.00196077288499682,"STAG3",0.214817421892516
"ENSG00000283138","OK",0.145128035267071,1.05756003563538,0.00195129897808541,"ENSG00000283138",0.214817421892516
"PRDM4","OK",0.145140218620413,1.05750661498192,0.00196410707896762,"PRDM4",0.214817421892516
"DNAJC11","OK",0.145252943049204,1.05701249242815,0.00196302234849496,"DNAJC11",0.214966428105995
"LINC00243","OK",0.145264477665263,1.05696194550228,0.00195699139325343,"LINC00243",0.214966428105995
"ASH1L-AS1","OK",0.145282326448838,1.05688373399125,0.00196238653073974,"ASH1L-AS1",0.214971085070619
"ACADSB","OK",0.145291208949813,1.05684481420603,0.00196229324412854,"ACADSB",0.214971085070619
"ENPP5","OK",0.145328703471649,1.05668054492292,0.00195764677014177,"ENPP5",0.214992720631845
"RRM2B","OK",0.14532941834044,1.05667741324949,0.00196223958237221,"RRM2B",0.214992720631845
"LRRC69","OK",0.145420835772222,1.05627702016847,0.00195865693307917,"LRRC69",0.215110502769199
"OPN3","OK",0.145483458872625,1.05600283915142,0.00195519240117181,"OPN3",0.215185675882187
"CASC3","OK",0.145539972005892,1.05575547736442,0.00196098421142006,"CASC3",0.215251800232631
"RPP38-DT","OK",0.145677922771937,1.05515192871777,0.00189593570371759,"RPP38-DT",0.215438349325254
"CIB2","OK",0.145785213924146,1.05468278458778,0.00195684319338594,"CIB2",0.215579530324236
"ENSG00000254571","OK",0.146005678552564,1.05371950295622,0.00194949467540983,"ENSG00000254571",0.215888029849399
